"date","flight_number","scheduled_time","expected_delay"
"2025-07-21",DL7857,"10:25",14.041242277028518
"2025-07-21",DL7860,"16:00",0.0
"2025-07-21",DL7863,"10:40",17.10030243534937
"2025-07-21",DL7871,"18:50",1.5987915725955073
"2025-07-21",DL7872,"17:45",7.121064815216976
"2025-07-21",DL7879,"18:25",5.525160802561526
"2025-07-21",DL7887,"19:35",0.0
"2025-07-21",DL7889,"17:10",0.0
"2025-07-21",DL7895,"13:00",0.0
"2025-07-21",DL7897,"17:05",20.33590848848213
"2025-07-21",DL7898,"10:05",2.4401368872265774
"2025-07-21",DL7903,"10:20",4.834577928100364
"2025-07-21",DL7909,"13:25",7.8925687329368985
"2025-07-21",DL7911,"16:20",14.082286956533915
"2025-07-21",DL7913,"15:10",1.2357203717682186
"2025-07-21",DL7917,"19:45",18.31266908870812
"2025-07-21",DL7919,"19:45",23.178469461866605
"2025-07-21",DL7924,"18:25",0.0
"2025-07-21",DL7925,"18:45",1.1851962868291466
"2025-07-21",DL7929,"17:50",3.28427373713871
"2025-07-21",DL7933,"12:35",0.0
"2025-07-21",DL7939,"21:05",4.222802537669514
"2025-07-21",EK323,"23:55",4.264529143155178
"2025-07-21",EK325,"22:45",1.0885226684653624
"2025-07-21",EK3483,"13:25",16.898628905388925
"2025-07-21",ET1290,"19:20",8.502081436674946
"2025-07-21",ET1298,"19:30",88.19717372059293
"2025-07-21",ET1444,"18:20",20.234626297325313
"2025-07-21",ET672,"17:40",0.0
"2025-07-21",EY823,"18:30",8.182962628921821
"2025-07-21",EY8442,"18:20",3.8826257607881995
"2025-07-21",EY8449,"14:05",0.0
"2025-07-21",EY8450,"19:20",0.0
"2025-07-21",EY8454,"15:45",3.1792804918454713
"2025-07-21",EY8455,"18:30",1.3303511649929867
"2025-07-21",EY8462,"20:10",0.0
"2025-07-21",EY8464,"19:25",0.0
"2025-07-21",EY8467,"12:30",9.52381802517774
"2025-07-21",EY8471,"16:00",11.94259362809151
"2025-07-21",EY8475,"16:05",0.0
"2025-07-21",FM3068,"12:55",0.0
"2025-07-21",FM3072,"16:20",10.966833614896561
"2025-07-21",FM3078,"12:00",0.0
"2025-07-21",FM3080,"13:10",0.0
"2025-07-21",FM3082,"14:15",4.103324333020591
"2025-07-21",FM3084,"16:35",0.0
"2025-07-21",FM828,"18:25",10.503208322499894
"2025-07-21",FM8754,"18:55",4.983400014321937
"2025-07-21",FM8756,"11:10",0.0
"2025-07-21",GA871,"11:25",0.0
"2025-07-21",GA879,"10:35",2.2702556230298985
"2025-07-21",GA9727,"15:10",0.0
"2025-07-21",GA9961,"16:10",9.10970722715775
"2025-07-21",GA9965,"17:45",0.0
"2025-07-21",GS7994,"13:05",9.339772340553509
"2025-07-21",H19753,"19:05",1.4282375806001664
"2025-07-21",H19758,"10:40",0.0
"2025-07-21",H19761,"16:05",2.390640041711409
"2025-07-21",H19789,"20:50",0.0
"2025-07-21",H19790,"11:10",0.0
"2025-07-21",H19802,"10:35",0.0
"2025-07-21",H19804,"13:20",0.0
"2025-07-21",H19814,"17:00",1.1436590793867971
"2025-07-21",H19816,"15:00",9.329566617656944
"2025-07-21",H19823,"21:10",0.0
"2025-07-21",H19825,"20:45",3.630549476120464
"2025-07-21",H19831,"15:30",6.054646151316815
"2025-07-21",H19837,"10:40",27.897135285140635
"2025-07-21",H19841,"13:05",0.0
"2025-07-21",H19843,"13:30",24.601624676320395
"2025-07-21",H19847,"21:55",17.385374145166153
"2025-07-21",H19855,"21:35",0.0
"2025-07-21",H19882,"12:20",0.6341443951797794
"2025-07-21",H19889,"17:20",7.053004943766641
"2025-07-21",H19891,"15:50",0.0
"2025-07-21",H19899,"10:30",0.0
"2025-07-21",H19905,"15:05",11.45914723127103
"2025-07-21",H19910,"17:20",22.77551963141609
"2025-07-21",H19914,"18:00",4.096358982558703
"2025-07-21",H19918,"19:10",6.148090673050087
"2025-07-21",H19929,"15:10",0.7838510226782673
"2025-07-21",H19950,"15:40",3.077633056962126
"2025-07-21",H19960,"11:00",70.15922943629184
"2025-07-21",H19978,"10:00",0.0
"2025-07-21",H19983,"19:45",94.6950025561993
"2025-07-21",H19984,"20:05",1.8152474234970146
"2025-07-21",H19988,"12:40",0.0
"2025-07-21",HA2571,"12:35",0.9085000967763217
"2025-07-21",HA2573,"20:35",0.0
"2025-07-21",HA460,"21:25",2.102523061201797
"2025-07-21",HA6011,"19:45",3.7716276733190384
"2025-07-21",HA6019,"21:05",4.089505413292152
"2025-07-21",HH822,"12:35",2.117782810200376
"2025-07-21",HO3101,"12:30",0.0
"2025-07-21",HO3103,"12:30",19.520319122106763
"2025-07-21",HO3107,"14:00",0.0
"2025-07-21",HO3109,"20:00",16.85056632055624
"2025-07-21",HO3111,"10:45",0.0
"2025-07-21",HU450,"21:50",0.0
"2025-07-21",HX1565,"19:50",21.13460188494317
"2025-07-21",HX629,"14:50",1.501904798776204
"2025-07-21",HY512,"10:10",1.1163430695399867
"2025-07-21",JD378,"21:25",23.93194584590451
"2025-07-21",JL5152,"12:35",0.9779231483218089
"2025-07-21",JL5202,"10:10",0.0
"2025-07-21",JL5206,"18:35",20.04630441257723
"2025-07-21",JL5208,"10:05",18.07217807585893
"2025-07-21",JL5212,"15:05",7.125198845039553
"2025-07-21",JL5214,"19:00",11.742853900135916
"2025-07-21",JL5216,"10:35",20.475940821565285
"2025-07-21",JL5218,"18:50",0.0
"2025-07-21",JL5222,"13:45",11.251703027200309
"2025-07-21",JL5224,"18:40",2.621344802176891
"2025-07-21",JL5250,"13:00",4.475350273642718
"2025-07-21",JL5252,"17:05",22.579789706169734
"2025-07-21",JL5256,"20:30",21.1108485211795
"2025-07-21",JQ048,"21:50",2.822143768076483
"2025-07-21",KC577,"18:15",0.0
"2025-07-21",KC910,"11:10",16.96774444227397
"2025-07-21",KE005,"21:00",2.5229729099317026
"2025-07-21",KE011,"20:25",4.6764054111820865
"2025-07-21",KE017,"14:30",5.656102762463492
"2025-07-21",KE023,"16:00",0.0
"2025-07-21",KE037,"10:40",9.60085660683934
"2025-07-21",KE041,"16:40",7.708945971453329
"2025-07-21",KE053,"21:05",0.0
"2025-07-21",KE071,"18:45",5.479735221074863
"2025-07-21",KE075,"22:40",0.0
"2025-07-21",KE081,"10:00",9.41685572342038
"2025-07-21",KE085,"19:30",73.0489839118478
"2025-07-21",KE093,"10:25",0.0
"2025-07-21",KE101,"10:25",55.78314038877781
"2025-07-21",KE107,"12:00",25.105441158562364
"2025-07-21",KE135,"13:25",18.945652366384675
"2025-07-21",KE1405,"17:10",0.0
"2025-07-21",KE1407,"18:25",19.69381336668527
"2025-07-21",KE1409,"19:35",0.0
"2025-07-21",KE1431,"19:30",0.0
"2025-07-21",KE161,"18:40",3.7580218892632242
"2025-07-21",KE169,"10:20",0.0
"2025-07-21",KE175,"13:25",17.196010435948555
"2025-07-21",KE177,"19:45",0.0
"2025-07-21",KE185,"10:30",4.00334169872535
"2025-07-21",KE187,"16:10",6.370564851227249
"2025-07-21",KE189,"15:15",5.328117724826363
"2025-07-21",KE401,"19:10",0.0
"2025-07-21",KE407,"20:05",0.0
"2025-07-21",KE411,"18:00",2.6633139524079503
"2025-07-21",KE423,"18:40",0.0
"2025-07-21",KE453,"18:45",0.0
"2025-07-21",KE461,"18:20",0.0
"2025-07-21",KE467,"20:00",0.0
"2025-07-21",KE475,"18:45",9.906631834936242
"2025-07-21",KE477,"19:45",2.1092349895992673
"2025-07-21",KE489,"17:15",1.83920974477895
"2025-07-21",KE5007,"20:45",0.0
"2025-07-21",KE5031,"17:25",21.525904500169275
"2025-07-21",KE5035,"18:50",0.0
"2025-07-21",KE5039,"16:25",0.0
"2025-07-21",KE5065,"19:55",22.614783119892
"2025-07-21",KE5067,"17:25",4.245846096762952
"2025-07-21",KE5075,"12:10",14.606129200880146
"2025-07-21",KE5077,"16:00",2.745452050496475
"2025-07-21",KE5081,"16:20",0.0
"2025-07-21",KE5089,"17:10",0.32815651433584064
"2025-07-21",KE5471,"11:45",6.836662708571444
"2025-07-21",KE5629,"11:25",17.079277293490463
"2025-07-21",KE5643,"10:35",6.935840671941785
"2025-07-21",KE5671,"11:00",0.0
"2025-07-21",KE5673,"11:05",4.795224464173282
"2025-07-21",KE5675,"17:55",0.0
"2025-07-21",KE5681,"10:35",11.78105374184734
"2025-07-21",KE5683,"10:05",0.0
"2025-07-21",KE5689,"18:05",77.51548441614791
"2025-07-21",KE5691,"12:35",20.42173983250069
"2025-07-21",KE5693,"20:35",0.0
"2025-07-21",KE5699,"12:05",63.58162132093292
"2025-07-21",KE5749,"16:15",3.8265184579781657
"2025-07-21",KE5761,"19:10",1.003462523361689
"2025-07-21",KE5763,"21:25",27.679069594173967
"2025-07-21",KE5769,"20:25",22.622645684630765
"2025-07-21",KE5781,"21:45",6.580143947307739
"2025-07-21",KE5841,"16:35",24.077638930931588
"2025-07-21",KE5843,"13:10",0.9907415761156477
"2025-07-21",KE5847,"11:35",4.750720403088856
"2025-07-21",KE5849,"14:15",0.0
"2025-07-21",KE5851,"15:55",2.0523052774825885
"2025-07-21",KE5853,"12:00",0.0
"2025-07-21",KE5857,"12:55",5.890209259778215
"2025-07-21",KE5859,"12:15",6.55730285607474
"2025-07-21",KE5867,"14:20",24.262299107078796
"2025-07-21",KE5871,"14:15",24.944138612880693
"2025-07-21",KE5873,"15:40",0.0
"2025-07-21",KE5877,"11:50",13.424483882670284
"2025-07-21",KE5885,"16:20",1.139414743590434
"2025-07-21",KE5887,"13:30",0.0
"2025-07-21",KE5893,"18:25",4.509627403443094
